collectedAt,content.data.employeeCount,content.entityName,recordType,schemaVersion,source.name,source.url
2026-08-12T11:58:35.215672+00:00,3,MSPilot,STARTUP,1.0,Y Combinator,https://mspilot.io
2026-08-12T11:58:35.215759+00:00,8,Flike,STARTUP,1.0,Y Combinator,https://flike.app/
2026-08-12T11:58:35.215807+00:00,18,Eventual,STARTUP,1.0,Y Combinator,https://www.daft.ai/
2026-08-12T11:58:35.215884+00:00,54,Reality Defender,STARTUP,1.0,Y Combinator,http://www.realitydefender.com
2026-08-12T11:58:35.215913+00:00,7,Mindbase,STARTUP,1.0,Y Combinator,https://mymindbase.ai
2026-08-12T11:58:35.215922+00:00,40,WhiteLab Genomics,STARTUP,1.0,Y Combinator,https://whitelabgx.com
2026-08-12T11:58:35.215978+00:00,3,Poly,STARTUP,1.0,Y Combinator,https://poly.app
2026-08-12T11:58:35.216000+00:00,11,Layerup,STARTUP,1.0,Y Combinator,https://www.uselayerup.com/
2026-08-12T11:58:35.216041+00:00,5,Wolfia,STARTUP,1.0,Y Combinator,https://wolfia.com
2026-08-12T11:58:35.216050+00:00,4,Instant,STARTUP,1.0,Y Combinator,https://instantdb.com
2026-08-12T11:58:35.216098+00:00,15,Stream,STARTUP,1.0,Y Combinator,http://www.stream.claims
2026-08-12T11:58:35.216111+00:00,48,Paces,STARTUP,1.0,Y Combinator,https://paces.com
2026-08-12T11:58:35.216126+00:00,5,Airtrain AI,STARTUP,1.0,Y Combinator,https://airtrain.ai
2026-08-12T11:58:35.216135+00:00,1,Star,STARTUP,1.0,Y Combinator,https://buildwithstar.com
2026-08-12T11:58:35.216146+00:00,2,Elessar,STARTUP,1.0,Y Combinator,https://www.getelessar.com/
2026-08-12T11:58:35.216154+00:00,2,Mercator,STARTUP,1.0,Y Combinator,http://www.mercator.tech
2026-08-12T11:58:35.216161+00:00,10,Julius,STARTUP,1.0,Y Combinator,https://julius.ai
2026-08-12T11:58:35.216168+00:00,5,Ciro,STARTUP,1.0,Y Combinator,https://www.ciro.io/
2026-08-12T11:58:35.216178+00:00,3,Dialect,STARTUP,1.0,Y Combinator,https://www.usedialect.com
2026-08-12T11:58:35.216190+00:00,10,Birch Biosciences,STARTUP,1.0,Y Combinator,http://www.birchbiosciences.com
2026-08-12T11:58:35.216198+00:00,3,Penguin AI,STARTUP,1.0,Y Combinator,http://penguinai.app
2026-08-12T11:58:35.216211+00:00,23,Truva,STARTUP,1.0,Y Combinator,https://www.truva.ai/
2026-08-12T11:58:35.216219+00:00,12,SigmaMind AI,STARTUP,1.0,Y Combinator,https://sigmamind.ai?utm_source=yc&utm_medium=web
2026-08-12T11:58:35.216231+00:00,28,Two Dots,STARTUP,1.0,Y Combinator,https://www.twodots.com
2026-08-12T11:58:35.216252+00:00,4,Superpowered AI,STARTUP,1.0,Y Combinator,https://superpowered.ai
2026-08-12T11:58:35.216271+00:00,2,Makeasite,STARTUP,1.0,Y Combinator,https://makeasite.io
2026-08-12T11:58:35.216302+00:00,40,Tailor,STARTUP,1.0,Y Combinator,https://www.tailor.tech/
2026-08-12T11:58:35.216316+00:00,2,CodeCanary,STARTUP,1.0,Y Combinator,https://www.codecanary.ai
2026-08-12T11:58:35.216329+00:00,20,Pasito,STARTUP,1.0,Y Combinator,https://pasito.ai
2026-08-12T11:58:35.216346+00:00,4,Blitz,STARTUP,1.0,Y Combinator,https://www.blitznocode.com/
2026-08-12T11:58:35.216356+00:00,16,Cerrion,STARTUP,1.0,Y Combinator,https://www.cerrion.com/
2026-08-12T11:58:35.216383+00:00,2,Impractical,STARTUP,1.0,Y Combinator,https://impractical.ai
2026-08-12T11:58:35.216391+00:00,10,CustomerOS,STARTUP,1.0,Y Combinator,https://customeros.ai
2026-08-12T11:58:35.216411+00:00,,ECSA,STARTUP,1.0,Y Combinator,http://ecsa.finance/
2026-08-12T11:58:35.216433+00:00,1,Champ,STARTUP,1.0,Y Combinator,https://trychamp.co/
2026-08-12T11:58:35.216442+00:00,2,BricksAI,STARTUP,1.0,Y Combinator,https://www.trybricks.ai/
2026-08-12T11:58:35.216453+00:00,7,Roxels,STARTUP,1.0,Y Combinator,https://www.roxels.ai/
2026-08-12T11:58:35.216463+00:00,6,Serinus Biosciences,STARTUP,1.0,Y Combinator,http://www.serinus.bio
2026-08-12T11:58:35.216484+00:00,50,Fetii,STARTUP,1.0,Y Combinator,https://www.fetii.com/
2026-08-12T11:58:35.216499+00:00,8,Craze,STARTUP,1.0,Y Combinator,https://www.craze.ai/?utm_source=yc
2026-08-12T11:58:35.216523+00:00,3,Paragon AI,STARTUP,1.0,Y Combinator,https://paragon.ai
2026-08-12T11:58:35.216537+00:00,50,Boostly,STARTUP,1.0,Y Combinator,https://boostly.com
2026-08-12T11:58:35.216573+00:00,16,Ballerine,STARTUP,1.0,Y Combinator,http://www.ballerine.com
2026-08-12T11:58:35.216583+00:00,6,NuMind,STARTUP,1.0,Y Combinator,https://www.numind.ai
2026-08-12T11:58:35.216622+00:00,6,Sunlight,STARTUP,1.0,Y Combinator,https://www.sunlightapi.com/
2026-08-12T11:58:35.216635+00:00,2,Midplane,STARTUP,1.0,Y Combinator,https://midplane.ai/
2026-08-12T11:58:35.216696+00:00,14,Overwatch,STARTUP,1.0,Y Combinator,http://www.overwatchdata.ai
2026-08-12T11:58:35.216704+00:00,15,Blee,STARTUP,1.0,Y Combinator,https://www.blee.com
2026-08-12T11:58:35.216743+00:00,4,Raven,STARTUP,1.0,Y Combinator,https://startraven.com
2026-08-12T11:58:35.216761+00:00,10,Activepieces,STARTUP,1.0,Y Combinator,https://www.activepieces.com
2026-08-12T11:58:35.216805+00:00,2,Popsy,STARTUP,1.0,Y Combinator,https://popsy.ai
2026-08-12T11:58:35.216827+00:00,65,Juicebox,STARTUP,1.0,Y Combinator,https://juicebox.ai/
2026-08-12T11:58:35.216847+00:00,4,Apply Design,STARTUP,1.0,Y Combinator,http://www.applydesign.io
2026-08-12T11:58:35.216882+00:00,4,Phind,STARTUP,1.0,Y Combinator,https://phind.com
2026-08-12T11:58:35.216922+00:00,4,Aragorn AI,STARTUP,1.0,Y Combinator,https://www.aragorn.ai
2026-08-12T11:58:35.216943+00:00,9,Namecard.ai,STARTUP,1.0,Y Combinator,https://namecard.ai/
2026-08-12T11:58:35.216956+00:00,6,Flair Labs,STARTUP,1.0,Y Combinator,https://www.flairlabs.ai/
2026-08-12T11:58:35.216970+00:00,6,Unify,STARTUP,1.0,Y Combinator,https://unify.ai
2026-08-12T11:58:35.216997+00:00,2,Mistle,STARTUP,1.0,Y Combinator,https://mistle.dev
2026-08-12T11:58:35.217012+00:00,5,Slidely AI,STARTUP,1.0,Y Combinator,https://slidely.ai/
2026-08-12T11:58:35.217035+00:00,12,Typewise,STARTUP,1.0,Y Combinator,https://typewise.app
2026-08-12T11:58:35.217053+00:00,22,NewsCatcher,STARTUP,1.0,Y Combinator,https://newscatcherapi.com/
2026-08-12T11:58:35.217063+00:00,3,100x,STARTUP,1.0,Y Combinator,https://100x.bot?utm_source=inbound&utm_medium=bookface&utm_campaign=yc&utm_id=122
2026-08-12T11:58:35.217087+00:00,15,Provision,STARTUP,1.0,Y Combinator,https://provision.com
2026-08-12T11:58:35.217106+00:00,15,Thera,STARTUP,1.0,Y Combinator,https://www.getthera.com
2026-08-12T11:58:35.217136+00:00,3,Neosync,STARTUP,1.0,Y Combinator,https://neosync.dev
2026-08-12T11:58:35.217167+00:00,35,Peoplebox.ai,STARTUP,1.0,Y Combinator,https://www.peoplebox.ai
2026-08-12T11:58:35.217213+00:00,10,Coris,STARTUP,1.0,Y Combinator,https://coris.ai/
2026-08-12T11:58:35.217230+00:00,18,Hedgehog,STARTUP,1.0,Y Combinator,http://hedgehogfoods.com
2026-08-12T11:58:35.217243+00:00,8,Alphawatch AI,STARTUP,1.0,Y Combinator,https://alphawatch.ai
2026-08-12T11:58:35.217254+00:00,4,AnythingLLM,STARTUP,1.0,Y Combinator,https://anythingllm.com
2026-08-12T11:58:35.217265+00:00,100,Latent Space,STARTUP,1.0,Y Combinator,https://latentspace.sh/
2026-08-12T11:58:35.217278+00:00,10,AviaryAI,STARTUP,1.0,Y Combinator,http://www.helloaviary.ai
2026-08-12T11:58:35.217339+00:00,7,FlyCode,STARTUP,1.0,Y Combinator,https://www.flycode.com
2026-08-12T11:58:35.217351+00:00,5,Maya Labs,STARTUP,1.0,Y Combinator,https://mayalabs.io
2026-08-12T11:58:35.217386+00:00,5,Rima AI (formerly Garage),STARTUP,1.0,Y Combinator,https://www.getrima.ai
2026-08-12T11:58:35.217399+00:00,4,Quinn,STARTUP,1.0,Y Combinator,https://www.quinnbio.com
2026-08-12T11:58:35.217412+00:00,45,Aurelian,STARTUP,1.0,Y Combinator,https://www.aurelian.com/
2026-08-12T11:58:35.217454+00:00,26,Metriport,STARTUP,1.0,Y Combinator,https://metriport.com/
2026-08-12T11:58:35.217469+00:00,14,Fini,STARTUP,1.0,Y Combinator,https://www.usefini.com
2026-08-12T11:58:35.217479+00:00,4,Cobbery,STARTUP,1.0,Y Combinator,https://cobbery.com
2026-08-12T11:58:35.217506+00:00,3,Grai,STARTUP,1.0,Y Combinator,https://www.grai.io
2026-08-12T11:58:35.217516+00:00,8,Feather,STARTUP,1.0,Y Combinator,https://featherhq.com
2026-08-12T11:58:35.217531+00:00,3,Artemis Search,STARTUP,1.0,Y Combinator,https://search-artemis.com/
2026-08-12T11:58:35.217547+00:00,3,Argovox,STARTUP,1.0,Y Combinator,https://www.argovox.com/
2026-08-12T11:58:35.217619+00:00,7,Unthread,STARTUP,1.0,Y Combinator,https://unthread.io
2026-08-12T11:58:35.217704+00:00,4,Roforco,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/roforco
2026-08-12T11:58:35.217789+00:00,10,Lamin,STARTUP,1.0,Y Combinator,https://lamin.ai
2026-08-12T11:58:35.217840+00:00,11,Findly,STARTUP,1.0,Y Combinator,https://www.findly.ai/join
2026-08-12T11:58:35.217860+00:00,5,Sanifu,STARTUP,1.0,Y Combinator,https://sanifu.ai
2026-08-12T11:58:35.217872+00:00,20,HOMLI,STARTUP,1.0,Y Combinator,https://thehomli.com
2026-08-12T11:58:35.217899+00:00,3,Boton,STARTUP,1.0,Y Combinator,https://www.botonapp.com/
2026-08-12T11:58:35.217910+00:00,5,Avina,STARTUP,1.0,Y Combinator,https://avina.io
2026-08-12T11:58:35.217920+00:00,12,Invofox,STARTUP,1.0,Y Combinator,https://invofox.com
2026-08-12T11:58:35.217931+00:00,2,TypeLess,STARTUP,1.0,Y Combinator,https://apps.apple.com/us/app/typeless-ai-messenger/id6478489620
2026-08-12T11:58:35.217974+00:00,35,Firecrawl,STARTUP,1.0,Y Combinator,https://www.firecrawl.dev
2026-08-12T11:58:35.217997+00:00,7,Superbar,STARTUP,1.0,Y Combinator,http://www.superbar.ai
2026-08-12T11:58:35.218010+00:00,7,Sonnet,STARTUP,1.0,Y Combinator,https://www.ycombinator.com/companies/sonnet
2026-08-12T11:58:35.218027+00:00,5,Jasmine Energy,STARTUP,1.0,Y Combinator,http://www.jasmine.energy
2026-08-12T11:58:35.218067+00:00,65,Oneleet,STARTUP,1.0,Y Combinator,https://www.oneleet.com/?utm_source=yc&utm_medium=bookface
2026-08-12T11:58:35.218086+00:00,5,Entvin,STARTUP,1.0,Y Combinator,http://entvin.com?utm_source=yc
2026-08-12T11:58:35.218096+00:00,15,Wondercraft,STARTUP,1.0,Y Combinator,https://wondercraft.ai/
2026-08-12T11:58:35.218120+00:00,5,Clearline,STARTUP,1.0,Y Combinator,https://useclearline.com
2026-08-12T11:58:35.218144+00:00,6,Monterey AI,STARTUP,1.0,Y Combinator,http://www.monterey.ai
2026-08-12T11:58:35.218162+00:00,4,Slingshot,STARTUP,1.0,Y Combinator,https://slingshotml.com
2026-08-12T11:58:35.218187+00:00,75,Pump.co,STARTUP,1.0,Y Combinator,https://www.pump.co/
2026-08-12T11:58:35.218215+00:00,,Knowtex,STARTUP,1.0,Y Combinator,http://www.knowtex.ai/
2026-08-12T11:58:35.218227+00:00,2,Sculpt,STARTUP,1.0,Y Combinator,https://www.sculptcosting.com/
2026-08-12T11:58:35.218277+00:00,3,Lavo Life Sciences,STARTUP,1.0,Y Combinator,https://www.lavo.ai/
2026-08-12T11:58:35.218288+00:00,45,Kashin,STARTUP,1.0,Y Combinator,https://kashin.app/
2026-08-12T11:58:35.218298+00:00,2,Delfino AI,STARTUP,1.0,Y Combinator,https://www.delfino.ai/
2026-08-12T11:58:35.218313+00:00,4,CAPSULE,STARTUP,1.0,Y Combinator,https://www.shopcapsule.ai/
2026-08-12T11:58:35.218335+00:00,2,InVision Medical Technology,STARTUP,1.0,Y Combinator,http://invisionmedtech.com/
2026-08-12T11:58:35.218345+00:00,60,Cambio,STARTUP,1.0,Y Combinator,https://www.cambio.ai/
2026-08-12T11:58:35.218373+00:00,20,Axle,STARTUP,1.0,Y Combinator,https://axle.insure
2026-08-12T11:58:35.218393+00:00,35,Landeed,STARTUP,1.0,Y Combinator,https://www.landeed.com/
2026-08-12T11:58:35.218411+00:00,7,Chima,STARTUP,1.0,Y Combinator,https://www.withchima.com/
2026-08-12T11:58:35.218426+00:00,15,Intuned,STARTUP,1.0,Y Combinator,https://intunedhq.com
2026-08-12T11:58:35.218444+00:00,4,Coverage Cat,STARTUP,1.0,Y Combinator,https://www.coveragecat.com/
2026-08-12T11:58:35.218457+00:00,1,Integrated Reasoning,STARTUP,1.0,Y Combinator,https://integrated-reasoning.com
2026-08-12T11:58:35.218493+00:00,2,Dev Tools AI,STARTUP,1.0,Y Combinator,https://dev-tools.ai
2026-08-12T11:58:35.218532+00:00,13,Polymath Robotics,STARTUP,1.0,Y Combinator,http://www.polymathrobotics.com
2026-08-12T11:58:35.218548+00:00,7,Sameday,STARTUP,1.0,Y Combinator,https://www.gosameday.com/
2026-08-12T11:58:35.218562+00:00,3,zudo.work,STARTUP,1.0,Y Combinator,https://zudo.work/
2026-08-12T11:58:35.218573+00:00,3,Rubbrband,STARTUP,1.0,Y Combinator,https://rubbrband.com
2026-08-12T11:58:35.218593+00:00,40,Middleware,STARTUP,1.0,Y Combinator,https://www.middleware.io
2026-08-12T11:58:35.218602+00:00,62,StackAI,STARTUP,1.0,Y Combinator,https://www.stackai.com
2026-08-12T11:58:35.218610+00:00,3,Designbase,STARTUP,1.0,Y Combinator,https://www.designbase.com/
2026-08-12T11:58:35.218624+00:00,5,Finvest,STARTUP,1.0,Y Combinator,https://www.getfinvest.com/
2026-08-12T11:58:35.218644+00:00,2,Blyss,STARTUP,1.0,Y Combinator,https://blyss.dev/
2026-08-12T11:58:35.218669+00:00,10,Reflex,STARTUP,1.0,Y Combinator,https://reflex.dev
2026-08-12T11:58:35.218692+00:00,2,Linum,STARTUP,1.0,Y Combinator,https://www.linum.ai/
2026-08-12T11:58:35.218701+00:00,3,Cardinal,STARTUP,1.0,Y Combinator,http://cardinalapp.io
2026-08-12T11:58:35.218726+00:00,9,Traceloop,STARTUP,1.0,Y Combinator,https://www.traceloop.com
2026-08-12T11:58:35.218769+00:00,9,Trigger.dev,STARTUP,1.0,Y Combinator,https://trigger.dev
2026-08-12T11:58:35.218794+00:00,16,Versori,STARTUP,1.0,Y Combinator,https://www.versori.com/
2026-08-12T11:58:35.218809+00:00,3,Struct,STARTUP,1.0,Y Combinator,https://struct.app
2026-08-12T11:58:35.218825+00:00,15,Syncly,STARTUP,1.0,Y Combinator,https://syncly.app/
2026-08-12T11:58:35.218839+00:00,8,DrDroid,STARTUP,1.0,Y Combinator,https://drdroid.io/
2026-08-12T11:58:35.218847+00:00,3,Layup,STARTUP,1.0,Y Combinator,http://www.layuplabs.ai
2026-08-12T11:58:35.218856+00:00,14,Credal.ai,STARTUP,1.0,Y Combinator,https://credal.ai
2026-08-12T11:58:35.218865+00:00,10,Magic Patterns,STARTUP,1.0,Y Combinator,https://www.magicpatterns.com/
2026-08-12T11:58:35.218881+00:00,30,Rollstack,STARTUP,1.0,Y Combinator,https://www.rollstack.com
2026-08-12T11:58:35.218901+00:00,5,Paperplane,STARTUP,1.0,Y Combinator,https://www.paperplane.ai/
2026-08-12T11:58:35.218916+00:00,5,Novelcare,STARTUP,1.0,Y Combinator,https://www.novel.care
2026-08-12T11:58:35.218926+00:00,5,Lume,STARTUP,1.0,Y Combinator,https://www.lume.ai
2026-08-12T11:58:35.218948+00:00,7,Concourse,STARTUP,1.0,Y Combinator,https://concourse.co/
2026-08-12T11:58:35.218958+00:00,50,Latent,STARTUP,1.0,Y Combinator,https://latenthealth.com
2026-08-12T11:58:35.218968+00:00,2,Backdrop,STARTUP,1.0,Y Combinator,https://www.backdropagent.com
2026-08-12T11:58:35.218981+00:00,5,Mulligan,STARTUP,1.0,Y Combinator,https://insurestack.ai/
2026-08-12T11:58:35.218990+00:00,2,Dashdive,STARTUP,1.0,Y Combinator,https://dashdive.com
2026-08-12T11:58:35.219006+00:00,2,Indexical,STARTUP,1.0,Y Combinator,https://indexical.dev/
2026-08-12T11:58:35.219018+00:00,2,Demospace,STARTUP,1.0,Y Combinator,https://www.demospace.ai
2026-08-12T11:58:35.219035+00:00,4,Brewit,STARTUP,1.0,Y Combinator,https://brewit.ai/
2026-08-12T11:58:35.219044+00:00,5,Lynx,STARTUP,1.0,Y Combinator,https://uselynx.ai
2026-08-12T11:58:35.219055+00:00,8,Palomma,STARTUP,1.0,Y Combinator,http://www.palomma.com/
2026-08-12T11:58:35.219063+00:00,2,Parabolic,STARTUP,1.0,Y Combinator,https://www.growparabolic.com/
2026-08-12T11:58:35.219081+00:00,2,Rubber Ducky Labs,STARTUP,1.0,Y Combinator,https://www.rubberduckylabs.io/
2026-08-12T11:58:35.219107+00:00,2,Pair AI,STARTUP,1.0,Y Combinator,https://www.pairai.com/
2026-08-12T11:58:35.219119+00:00,6,Ohm,STARTUP,1.0,Y Combinator,https://www.ohm.ai
2026-08-12T11:58:35.219133+00:00,2,Double – Coding Copilot,STARTUP,1.0,Y Combinator,https://double.bot
2026-08-12T11:58:35.219145+00:00,7,Glass Health,STARTUP,1.0,Y Combinator,https://glass.health
2026-08-12T11:58:35.219155+00:00,3,Versive,STARTUP,1.0,Y Combinator,https://www.getversive.com/
2026-08-12T11:58:35.219166+00:00,2,Pledge Health,STARTUP,1.0,Y Combinator,https://www.pledge.health/
2026-08-12T11:58:35.219187+00:00,40,Salient,STARTUP,1.0,Y Combinator,https://www.trysalient.com
2026-08-12T11:58:35.219221+00:00,2,Dataglade,STARTUP,1.0,Y Combinator,https://dataglade.com
2026-08-12T11:58:35.219239+00:00,5,Narrative,STARTUP,1.0,Y Combinator,https://www.trynarrative.com/
2026-08-12T11:58:35.219250+00:00,5,OfOne,STARTUP,1.0,Y Combinator,https://www.of.one
2026-08-12T11:58:35.219259+00:00,3,OpenSight,STARTUP,1.0,Y Combinator,https://www.opensight.ai
2026-08-12T11:58:35.219270+00:00,20,loopfour,STARTUP,1.0,Y Combinator,https://www.loopfour.com
2026-08-12T11:58:35.219281+00:00,2,Gluetrail,STARTUP,1.0,Y Combinator,https://www.gluetrail.com
2026-08-12T11:58:35.219295+00:00,3,infra.new,STARTUP,1.0,Y Combinator,https://infra.new
2026-08-12T11:58:35.219305+00:00,2,PoplarML,STARTUP,1.0,Y Combinator,http://poplarml.com
2026-08-12T11:58:35.219332+00:00,6,CreatorML,STARTUP,1.0,Y Combinator,https://creatorml.com/
2026-08-12T11:58:35.219341+00:00,30,Vooma,STARTUP,1.0,Y Combinator,https://www.vooma.ai
2026-08-12T11:58:35.219353+00:00,10,Scanbase,STARTUP,1.0,Y Combinator,https://www.scanbase.com
2026-08-12T11:58:35.219367+00:00,4,Neptyne,STARTUP,1.0,Y Combinator,https://neptyne.com
2026-08-12T11:58:35.219387+00:00,6,Bluebirds,STARTUP,1.0,Y Combinator,https://www.bluebirds.ai
2026-08-12T11:58:35.219404+00:00,2,LinkGrep,STARTUP,1.0,Y Combinator,https://linkgrep.com
2026-08-12T11:58:35.219425+00:00,20,Flower,STARTUP,1.0,Y Combinator,https://flower.ai
2026-08-12T11:58:35.219434+00:00,12,Cosine,STARTUP,1.0,Y Combinator,http://www.cosine.sh
2026-08-12T11:58:35.219443+00:00,5,Alloy,STARTUP,1.0,Y Combinator,https://alloy.app
2026-08-12T11:58:35.219466+00:00,5,Gooseworks,STARTUP,1.0,Y Combinator,https://gooseworks.ai/
2026-08-12T11:58:35.219476+00:00,25,Cloudchipr,STARTUP,1.0,Y Combinator,https://cloudchipr.com/
2026-08-12T11:58:35.219502+00:00,4,Frigade,STARTUP,1.0,Y Combinator,https://frigade.com
2026-08-12T11:58:35.219531+00:00,3,Haven,STARTUP,1.0,Y Combinator,https://www.usehaven.ai/
2026-08-12T11:58:35.219540+00:00,1,coil inc.,STARTUP,1.0,Y Combinator,http://www.trycoil.com
2026-08-12T11:58:35.219560+00:00,5,No Cap,STARTUP,1.0,Y Combinator,https://www.nocap.so
2026-08-12T11:58:35.219569+00:00,3,Dream3D,STARTUP,1.0,Y Combinator,https://dream3d.com
2026-08-12T11:58:35.219594+00:00,4,DataSuite,STARTUP,1.0,Y Combinator,https://truthsuite.com
2026-08-12T11:58:35.219604+00:00,4,Outerbase,STARTUP,1.0,Y Combinator,https://www.outerbase.com
2026-08-12T11:58:35.219614+00:00,2,co.dev,STARTUP,1.0,Y Combinator,https://co.dev/?ref=YC
2026-08-12T11:58:35.219627+00:00,19,Langfuse,STARTUP,1.0,Y Combinator,https://langfuse.com
2026-08-12T11:58:35.219636+00:00,25,Extend,STARTUP,1.0,Y Combinator,https://www.extend.ai/
2026-08-12T11:58:35.219656+00:00,20,Floworks,STARTUP,1.0,Y Combinator,https://floworks.ai/
2026-08-12T11:58:35.219670+00:00,1,Iliad,STARTUP,1.0,Y Combinator,https://iliad.ai
2026-08-12T11:58:35.219684+00:00,7,OpenMeter,STARTUP,1.0,Y Combinator,https://openmeter.io
2026-08-12T11:58:35.219713+00:00,18,Inkeep,STARTUP,1.0,Y Combinator,https://inkeep.com
2026-08-12T11:58:35.219724+00:00,3,Velos,STARTUP,1.0,Y Combinator,https://www.tryvelos.com
2026-08-12T11:58:35.219755+00:00,6,EzDubs,STARTUP,1.0,Y Combinator,http://www.ezdubs.ai
2026-08-12T11:58:35.219767+00:00,3,Wild Moose,STARTUP,1.0,Y Combinator,https://wildmoose.ai
2026-08-12T11:58:35.219778+00:00,8,ShortLoop,STARTUP,1.0,Y Combinator,https://shortloop.dev/
2026-08-12T11:58:35.219795+00:00,3,Booth AI,STARTUP,1.0,Y Combinator,https://booth.ai
2026-08-12T11:58:35.219811+00:00,30,Truewind,STARTUP,1.0,Y Combinator,https://truewind.ai
2026-08-12T11:58:35.219820+00:00,2,TableFlow,STARTUP,1.0,Y Combinator,https://tableflow.com
2026-08-12T11:58:35.219841+00:00,4,Orchid,STARTUP,1.0,Y Combinator,https://orchid.health
2026-08-12T11:58:35.219850+00:00,,KV Cash,STARTUP,1.0,Y Combinator,https://kv.cash
2026-08-12T11:58:35.219863+00:00,11,1stCollab,STARTUP,1.0,Y Combinator,https://1stcollab.com/
2026-08-12T11:58:35.219893+00:00,2,Magicflow 𐂂,STARTUP,1.0,Y Combinator,https://magicflow.ai
2026-08-12T11:58:35.219934+00:00,5,Helicone,STARTUP,1.0,Y Combinator,https://www.helicone.ai/
2026-08-12T11:58:35.219952+00:00,4,Ariglad,STARTUP,1.0,Y Combinator,https://www.ariglad.com/
2026-08-12T11:58:35.219974+00:00,16,222,STARTUP,1.0,Y Combinator,https://222.place
2026-08-12T11:58:35.219983+00:00,12,Variance,STARTUP,1.0,Y Combinator,https://www.variance.com/
2026-08-12T11:58:35.219995+00:00,6,Fintool,STARTUP,1.0,Y Combinator,https://www.fintool.com/
2026-08-12T11:58:35.220007+00:00,3,compliant-llm,STARTUP,1.0,Y Combinator,https://www.compliantllm.com/
2026-08-12T11:58:35.220026+00:00,10,Boundary,STARTUP,1.0,Y Combinator,https://www.boundaryml.com
2026-08-12T11:58:35.220040+00:00,3,FactIQ,STARTUP,1.0,Y Combinator,https://factiq.com/
2026-08-12T11:58:35.220059+00:00,1,SensorSurf,STARTUP,1.0,Y Combinator,https://www.technician.dev
2026-08-12T11:58:35.220067+00:00,80,Hadrius,STARTUP,1.0,Y Combinator,https://www.hadrius.com
2026-08-12T11:58:35.220076+00:00,3,Fairway Health,STARTUP,1.0,Y Combinator,https://www.fairwayhealth.co/
2026-08-12T11:58:35.220090+00:00,4,Shortbread,STARTUP,1.0,Y Combinator,https://www.shortbread.ai/
2026-08-12T11:58:35.220099+00:00,60,Onshore,STARTUP,1.0,Y Combinator,https://onshore.com
2026-08-12T11:58:35.220114+00:00,6,Sherloq,STARTUP,1.0,Y Combinator,http://sherloqdata.io/
2026-08-12T11:58:35.220131+00:00,4,Finic,STARTUP,1.0,Y Combinator,https://www.finic.ai
2026-08-12T11:58:35.220150+00:00,2,Hippo Scribe,STARTUP,1.0,Y Combinator,https://gethipposcribe.com
2026-08-12T11:58:35.220200+00:00,5,nunu.ai,STARTUP,1.0,Y Combinator,https://nunu.ai
2026-08-12T11:58:35.220256+00:00,15,CombineHealth,STARTUP,1.0,Y Combinator,https://www.combinehealth.ai/
2026-08-12T11:58:35.220265+00:00,3,Echo,STARTUP,1.0,Y Combinator,https://www.echothat.ai/
2026-08-12T11:58:35.220317+00:00,20,SuperKalam,STARTUP,1.0,Y Combinator,https://superkalam.com
2026-08-12T11:58:35.220327+00:00,25,Clueso,STARTUP,1.0,Y Combinator,https://clueso.io
2026-08-12T11:58:35.220336+00:00,3,Retape,STARTUP,1.0,Y Combinator,https://www.retape.ai/
2026-08-12T11:58:35.220388+00:00,3,Coldreach,STARTUP,1.0,Y Combinator,https://coldreach.ai/
2026-08-12T11:58:35.220405+00:00,10,Mantys,STARTUP,1.0,Y Combinator,https://www.mantys.io/
2026-08-12T11:58:35.220427+00:00,3,Univerbal,STARTUP,1.0,Y Combinator,https://univerbal.app
2026-08-12T11:58:35.220456+00:00,10,Diffuse Bio,STARTUP,1.0,Y Combinator,http://diffuse.bio
2026-08-12T11:58:35.220483+00:00,120,Pylon,STARTUP,1.0,Y Combinator,https://usepylon.com/?utm_source=bookface&utm_medium=referral&utm_campaign=pylon-profile
2026-08-12T11:58:35.220505+00:00,2,Epsilon,STARTUP,1.0,Y Combinator,https://www.epsilon-ai.com
2026-08-12T11:58:35.220513+00:00,3,Helios,STARTUP,1.0,Y Combinator,https://www.usehelios.ai/
2026-08-12T11:58:35.220521+00:00,35,PlayAI,STARTUP,1.0,Y Combinator,https://play.ai/
2026-08-12T11:58:35.220545+00:00,3,Corgi Labs,STARTUP,1.0,Y Combinator,https://www.corgilabs.ai
2026-08-12T11:58:35.220591+00:00,2,DAGWorks Inc.,STARTUP,1.0,Y Combinator,https://www.dagworks.io/
2026-08-12T11:58:35.220607+00:00,5,Rivet,STARTUP,1.0,Y Combinator,https://rivet.dev
2026-08-12T11:58:35.220620+00:00,2,Maxi,STARTUP,1.0,Y Combinator,https://www.usemaxi.app
2026-08-12T11:58:35.220637+00:00,3,Hindsight,STARTUP,1.0,Y Combinator,https://www.usehindsight.com/
2026-08-12T11:58:35.220666+00:00,4,OpenInt,STARTUP,1.0,Y Combinator,https://openint.dev
2026-08-12T11:58:35.220675+00:00,4,Decohere,STARTUP,1.0,Y Combinator,https://decohere.ai
2026-08-12T11:58:35.220710+00:00,2,CodeParrot AI,STARTUP,1.0,Y Combinator,https://codeparrot.ai/
2026-08-12T11:58:35.220724+00:00,15,Conduit,STARTUP,1.0,Y Combinator,http://helloconduit.com
2026-08-12T11:58:35.220740+00:00,8,Berry,STARTUP,1.0,Y Combinator,https://berryai.com/
